0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-7.450119729423014,-1.8211447532758251,-4.576668048158072,-2.4553589795066237,-0.006114746861513058,-2.356602810734608,0.15344350725942316,-0.3633702264492614,0.5596093854346086,1.6219289588344534,-0.44267400059622447,-1.6363350893945197,-0.5439064336186383,-1.3400685940810007,-0.7904450460908851,0.28166137005383335,0.2732941947720626,-0.21898362756557982
-7.674065836000262,-4.918386419310141,-1.8594065870551646,-4.263567213152666,1.6419111738001064,-0.7981364498698901,-1.6943059544723817,-0.9165008795562325,2.7142262344379584,0.07121922427383215,0.9897520898425741,0.5097543270607994,-1.00074005769465,-1.5694570833159596,0.5519110400554919,-0.3011188368279613,-1.351279762708775,0.3377920368166436
-7.7290198596335085,-6.391602827451593,0.09792441851331668,-3.0915415365263628,0.21436430165481854,-1.068728472440429,-2.263337778676981,-0.0010047795426634857,1.9680126199902814,0.046662067604439056,-0.16201252542113045,-0.4112930659153747,-0.7380946718925848,-2.4788403950022193,-0.4911965390727301,-0.06680993579009402,0.80470545894754,1.0643053359675696
-8.611438976369222,-7.285415379289431,3.5039014095697874,-1.960410297509656,-2.1818982733921333,0.4019919291108459,0.14017084756674028,-0.45413777033297736,0.06703148830607442,-1.9422753483397843,1.3796184964938112,-1.0641665282251804,2.4668746533038846,-1.9722093151428914,-1.3331215932698353,0.5951551635153878,-1.3586197880895368,1.9529700364651488
-10.806929904151389,-4.1772473078142225,4.485293783222569,3.359875956416483,0.46007235851776246,0.14590523766086105,-2.1081158196233427,-2.472916139035237,-2.6663082116531593,-0.5390432225424527,1.3773792475874338,-1.8042880687993168,-0.2140970815344263,2.492157226415682,-1.9249319092728154,1.5258099184992455,0.6342267859655386,0.7681227954246675
-12.795235106320163,-0.03206692003645624,0.48477903374045944,2.1237681595508326,-1.285836674934064,-0.9185672488760276,0.5356145755372105,-0.7604246308453896,0.8170332219260058,-1.0093623070408895,-1.235857259468714,-0.34327830177345914,0.3128549924300587,-0.44968661445797886,-0.26216982506669234,-0.49334285979861203,-0.5915926993548185,0.22504097619484917
-13.141483753716345,-2.246005357213154,-0.42510967351040957,-1.0030605346587758,1.5235725749129978,-2.524424766996907,0.3020945741504462,1.706128118061838,-0.6486932716849612,0.108233069196087,0.309147374289622,-0.14356993549029087,0.35957459415813225,-0.6251046694067355,-0.6561887550480491,-0.06488259222090086,1.1961865742863746,-2.130746897624551
-13.53726561378983,-4.638516926182096,1.4488543748939342,-2.6295964019775164,0.4748138449786265,-2.4325786480505855,2.447378152617902,2.2054654632871666,1.0443448809111204,-1.107066745623264,2.0426097224793045,3.5319303812596563,-1.4577362800344345,-4.842018933477195,0.037309772198624906,2.4794141696060503,2.108011020646929,0.09778134946436688
-12.0717722429292,-3.731800244600829,3.463581311856763,0.7504050073298633,-0.7014641527967016,-3.656280714765113,0.46830506861412563,1.3706683947407594,-1.399268813468706,-0.15687539605546702,2.3977096629807715,-0.0066962610299871154,0.9512725032358488,-3.022494905644508,-2.3299568004652658,1.0040571726591372,0.31239923451456364,-1.6593537540628003
-12.407832039695148,-0.08249992328370477,-1.2232202675117307,2.7480742203709982,-2.4826491131838737,-3.5109575689513313,3.2301739837999106,-0.8258979014483303,-1.4298723778513998,-1.7000996352620805,0.6529547424201747,-1.7132142122412037,-0.11608886525778794,-2.0453579542502047,0.7113173409410807,2.3618270931984466,0.6541124044909421,-1.777336843078723
-13.31582882310384,1.2531128860417138,-5.2095366137152395,1.4476870174258263,-0.11261574477565724,-3.1732243870075996,4.006323377666339,0.12440781280295492,-0.13551869884745,-1.3264167832672433,0.1738073282939063,-2.3463298156227395,0.41260121146046647,-0.6937038528820189,0.8837713632776044,0.7165917025111691,1.2047520606858173,-1.4397152480533504
-13.774822565435008,2.8408519491528357,-7.618454741409514,1.7193211899207317,1.4006416469238103,-0.9886879096444869,1.6768397602070535,0.23978725249552776,-0.1594267227162025,-0.6040114962954243,2.374177261734853,-1.486840436016168,0.790701553440621,-1.0794712823086672,-0.6826158016084216,-0.20963115910759691,1.2744735258477964,-0.7691333578032189
-12.26122613651889,3.9537013565327017,-7.120968932215876,0.7930095095278886,1.916394845355202,-0.08760198807349556,-0.8219443716106575,-0.030753083139801362,0.7688699262799057,-1.2475110534722382,0.8406785640404244,0.7377989689401666,0.6287603430596124,0.038397432815283246,-1.572795824205347,-1.0375304615007548,1.1365389210226085,-0.161352960770138
-10.448019656068091,3.7903709602499753,-5.76615997603174,0.6158003122548197,1.6433978317686988,2.237896396371141,-0.06216935453961744,-0.6507979322370059,-0.297774115733397,-2.1510210360208664,-0.5367075936147465,2.0570266691445855,0.577240003663137,1.8128511180648184,-2.646807116346121,-1.0727191801504703,1.4685299281018245,-0.5665254794815026
-12.81394944412889,0.16879592778000296,-5.832753250062447,-0.15146232834463944,-0.8506952567396195,1.5974472953369223,1.4541225486617548,0.877334584089275,-0.21540248271426846,-1.09687198150005,-2.112061259478539,0.060467053030580024,-0.8128630027711645,0.7311377223828569,0.031559370858159415,-1.4620676308315785,-0.1707132369391815,-1.0412291033832128
-12.412703868863893,-0.5763419547658729,-4.087899559863094,-0.03292535675900391,1.0372107484556852,-0.39286922463273605,-0.5578708983035189,-1.2114241063098423,-0.030345516628581082,-0.03585681192915699,-1.546958550962518,1.5439668200194794,0.7690365281803128,0.699560516062306,-1.3656080523415624,-1.7873239969028407,-0.333115302945126,-0.2375712637725612
-11.235462006189291,1.0239583345637946,-4.930314228489114,2.818105133419146,1.3693995357324358,2.071659039190101,-0.514443415621548,-0.23293916945304477,0.8124042210398915,0.18701580773279686,-1.1123408866379285,-0.5868891482502135,-0.09324892204914173,-0.36449626546584496,-1.6015481784199521,0.3395914031030471,1.8418733356679429,-0.6329420985969131
-11.849567424366894,2.2177604329531593,-6.83691037766423,0.8189691982011517,-0.4507143040480411,1.2548594833722198,0.6564143059072732,0.8016372569627961,0.6887560811108153,-0.5052013371797727,-1.0285502904858854,-0.6283494101857489,-0.26316255265266464,-0.10269754836975734,0.2185529227607964,-0.530407130185314,0.5379532943114465,-0.05539822106319093
-11.529392798308859,-0.17123075747778732,-4.334912891133904,-0.3227419133222291,1.559100103625556,-0.23321984179467012,-1.2104155522074953,-0.14775123065462187,-0.2695258828376542,-1.027769069632348,-1.3711206281908022,1.2705112402769603,-0.06569314804763078,0.6380663887601326,-1.9459359764940114,-1.3037201375561194,-0.07441780494687854,-0.3167426914055383
-11.604049898008919,0.596314092626265,-1.6811095993974745,4.02269953633464,1.5945891261920722,1.2659908243639675,-0.9766263314762872,-0.717827623332479,0.4415553058395405,-0.22029856715541768,-2.192639617625746,1.2409264876091581,-0.613888186519127,0.32400838545923744,-1.9889300414412476,0.4163714414771787,1.150128707975847,-0.8759355172276408
